"","tdna001","tdna002","tdna003","tdna004","tdna005","tdna006","tdna007","tdna008","tdna009","tdna010","tdna011","tdna012","tdna013","tdna014","tdna015","tdna016","tdna017","tdna018","tdna019","tdna020","tdna021","tdna022","tdna023","tdna024","tdna025","tdna026","tdna027","tdna028","tdna029","tdna030","tdna031","tdna032","tdna033","tdna034","tdna035","tdna036","tdna037","tdna038","tdna039","tdna040","tdna041","tdna042","tdna044","tdna045","tdna046","tdna047","tdna048","tdna049","tdna050","tdna051","tdna052","tdna053","tdna054","tdna055","tdna056","tdna057"
"ASV97",0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.99253998233501,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847,0.0242381770533847
"ASV98",0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.984622876752514,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.650529494278577,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303,0.0513369524875303
"ASV99",0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.744623759120026,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344,0.185437958455344
"ASV100",0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.731316805267449,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741,0.115137292214741
"ASV101",0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.718029753491825,0.271038072037269,0.271038072037269,0.271038072037269,0.718029753491825,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269,0.271038072037269
"ASV102",0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.733141481428173,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385,0.146634122523385
"ASV103",0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.729462600692038,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563,0.175298971956563
"ASV104",0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.682405823714933,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.682405823714933,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.682405823714933,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442,0.24161721841442
"ASV105",0.674326843563967,0.674326843563967,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.674326843563967,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.298549660485973,0.674326843563967,0.298549660485973,0.298549660485973,0.298549660485973
"ASV106",0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.738743026503634,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268,0.152960975969268
"ASV107",0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.734486313139794,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612,0.147032113963612
"ASV108",0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.673166465810754,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.673166465810754,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.272678734518636,0.673166465810754,0.272678734518636,0.272678734518636,0.673166465810754
"ASV109",0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.725991360446527,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254,0.121127773629254
"ASV110",0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.35104040709844,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.35104040709844,0.0187842657873855,0.35104040709844,0.35104040709844,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.35104040709844,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.997689868802972,0.0187842657873855,0.0187842657873855,0.0187842657873855,0.35104040709844,0.0187842657873855,0.0187842657873855,0.938591640325832
"ASV111",0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.999980766107098,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344,0.00049298974983344
"ASV112",0.99512542617878,0.93475919211508,0.93475919211508,0.93475919211508,0.93475919211508,0.93475919211508,0.93475919211508,0.93475919211508,0.501392863125845,0.99965632432852,0.99512542617878,0.99512542617878,0.93475919211508,0.99512542617878,0.93475919211508,0.93475919211508,0.99512542617878,0.99512542617878,0.501392863125845,0.99512542617878,0.501392863125845,0.93475919211508,0.501392863125845,0.93475919211508,0.99512542617878,0.99512542617878,0.99512542617878,0.99512542617878,0.501392863125845,0.93475919211508,0.99512542617878,0.99512542617878,0.501392863125845,0.501392863125845,0.99512542617878,0.501392863125845,0.93475919211508,0.501392863125845,0.93475919211508,0.93475919211508,0.501392863125845,0.501392863125845,0.99512542617878,0.99512542617878,0.99512542617878,0.501392863125845,0.93475919211508,0.501392863125845,0.99512542617878,0.99512542617878,0.501392863125845,0.501392863125845,0.99512542617878,0.93475919211508,0.501392863125845,0.99512542617878
"ASV113",0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.00128727802801286,0.999915742043616,0.00128727802801286,0.00128727802801286,0.212691558025108
"ASV114",0.666966706217693,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.666966706217693,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.666966706217693,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.666966706217693,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755,0.241247220599755
"ASV115",0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.000494626506590845,0.999981006271481
"ASV116",0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.722317826249683,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004,0.121520875023004
"ASV117",0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.992663787223302,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742,0.0181173671267742
"ASV118",0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.721654484956245,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.721654484956245,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256,0.203430144741256
"ASV119",0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.737467481120781,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479,0.147515698822479
"ASV120",0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.733918191094217,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842,0.147793233507842
"ASV121",0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.734941704799146,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039,0.14015328387039
"ASV122",0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.612771920044888,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.612771920044888,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.138351381501667,0.939744190189562,0.138351381501667,0.612771920044888,0.138351381501667,0.612771920044888,0.138351381501667,0.138351381501667,0.138351381501667
"ASV123",0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.729525418155888,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673,0.150609551770673
"ASV124",0.20391364884709,0.20391364884709,0.20391364884709,0.712425489773656,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.712425489773656,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709,0.20391364884709
"ASV125",0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.716730038580351,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.716730038580351,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567,0.256932250739567
