original_sample_name,query,asv_read_index,asv_read_raw,asv_pa
E019,ASV26,0,0,0
E019,ASV28,0,0,0
E019,ASV3,0.7231750429290852,9818,1
E019,ASV34,0,0,0
E019,ASV37,0,0,0
E019,ASV378,0,0,0
E019,ASV4,0.040480849874196256,2896,1
E019,ASV41,0,0,0
E019,ASV433,0,0,0
E019,ASV47,0,0,0
E019,ASV5,0,0,0
E019,ASV52,0,0,0
E019,ASV542,0,0,0
E019,ASV57,0,0,0
E019,ASV592,0,0,0
E019,ASV6,0,0,0
E019,ASV64,0,0,0
E019,ASV7,0.1453855873278805,7365,1
E019,ASV8,0,0,0
E019,ASV9,0,0,0
E020,ASV1,0.8280378392165996,74665,1
E020,ASV11,0,0,0
E020,ASV12,0,0,0
E020,ASV13,0,0,0
E020,ASV14,0,0,0
E020,ASV15,0,0,0
E020,ASV16,0,0,0
E020,ASV17,0,0,0
E020,ASV18,0,0,0
E020,ASV19,0,0,0
E020,ASV2,0,0,0
E020,ASV20,0,0,0
E020,ASV212,0,0,0
E020,ASV23,0,0,0
E020,ASV26,0,0,0
E020,ASV28,0,0,0
E020,ASV3,0.9061544586168576,15506,1
E020,ASV34,0,0,0
E020,ASV37,0,0,0
E020,ASV378,0,0,0
E020,ASV4,0,0,0
E020,ASV41,0,0,0
E020,ASV433,0,0,0
E020,ASV47,0,0,0
E020,ASV5,0,0,0
E020,ASV52,0,0,0
E020,ASV542,0,0,0
E020,ASV57,0,0,0
E020,ASV592,0,0,0
E020,ASV6,0,0,0
E020,ASV64,0,0,0
E020,ASV7,0,0,0
E020,ASV8,0,0,0
E020,ASV9,0,0,0
E022,ASV1,0.826903705930993,110003,1
E022,ASV11,0,0,0
E022,ASV12,0,0,0
E022,ASV13,0,0,0
E022,ASV14,0,0,0
E022,ASV15,0,0,0
E022,ASV16,0,0,0
E022,ASV17,0,0,0
E022,ASV18,0,0,0
E022,ASV19,0,0,0
E022,ASV2,0,0,0
E022,ASV20,0,0,0
E022,ASV212,0,0,0
E022,ASV23,0,0,0
E022,ASV26,0,0,0
E022,ASV28,0,0,0
E022,ASV3,0.876916274481703,22138,1
E022,ASV34,0,0,0
E022,ASV37,0,0,0
E022,ASV378,0,0,0
E022,ASV4,0,0,0
E022,ASV41,0,0,0
E022,ASV433,0,0,0
E022,ASV47,0,0,0
E022,ASV5,0,0,0
E022,ASV52,0,0,0
E022,ASV542,0,0,0
E022,ASV57,0,0,0
E022,ASV592,0,0,0
E022,ASV6,0,0,0
E022,ASV64,0,0,0
E022,ASV7,0,0,0
E022,ASV8,0,0,0
E022,ASV9,0,0,0
E023,ASV1,0.7701767870868562,42084,1
E023,ASV11,0,0,0
E023,ASV12,0,0,0
E023,ASV13,0,0,0
E023,ASV14,0,0,0
E023,ASV15,0.0446942542766022,1619,1
E023,ASV16,0,0,0
E023,ASV17,0,0,0
E023,ASV18,0,0,0
E023,ASV19,0,0,0
E023,ASV2,0,0,0
E023,ASV20,0,0,0
E023,ASV212,0,0,0
E023,ASV23,0,0,0
E023,ASV26,0,0,0
E023,ASV28,0,0,0
E023,ASV3,0.9975421675555503,10344,1
E023,ASV34,0,0,0
E023,ASV37,0,0,0
E023,ASV378,0,0,0
E023,ASV4,0,0,0
E023,ASV41,0,0,0
E023,ASV433,0,0,0
E023,ASV47,0,0,0
E023,ASV5,0,0,0
E023,ASV52,0,0,0
E023,ASV542,0,0,0
E023,ASV57,0,0,0
E023,ASV592,0,0,0
E023,ASV6,0,0,0
E023,ASV64,0,0,0
E023,ASV7,0,0,0
E023,ASV8,0,0,0
E023,ASV9,0,0,0
E024,ASV1,0,0,0
E024,ASV11,0,0,0
E024,ASV12,0,0,0
E024,ASV13,0,0,0
E024,ASV14,0,0,0
E024,ASV15,0,0,0
E024,ASV16,0,0,0
E024,ASV17,0,0,0
E024,ASV18,1,68195,1
E024,ASV19,0,0,0
E024,ASV2,0,0,0
E024,ASV20,0,0,0
E024,ASV212,0,0,0
E024,ASV23,0,0,0
E024,ASV26,0,0,0
E024,ASV28,0,0,0
E024,ASV3,0.3133291332139793,4703,1
E024,ASV34,0,0,0
E024,ASV37,0,0,0
E024,ASV378,0,0,0
E024,ASV4,0,0,0
E024,ASV41,0,0,0
E024,ASV433,0,0,0
E024,ASV47,0,0,0
E024,ASV5,0,0,0
E024,ASV52,0,0,0
E024,ASV542,0,0,0
E024,ASV57,0,0,0
E024,ASV592,0,0,0
E024,ASV6,0,0,0
E024,ASV64,0,0,0
E024,ASV7,0,0,0
E024,ASV8,0.15485706544000583,6196,1
E024,ASV9,0,0,0
E025,ASV1,0.7739909319061022,111642,1
E025,ASV11,0,0,0
E025,ASV12,0,0,0
E025,ASV13,0,0,0
E025,ASV14,0,0,0
E025,ASV15,0.010572820371671987,1011,1
E025,ASV16,0,0,0
E025,ASV17,0,0,0
E025,ASV18,0,0,0
E025,ASV19,0,0,0
E025,ASV2,0,0,0
E025,ASV20,0,0,0
E025,ASV212,0,0,0
E025,ASV23,0,0,0
E025,ASV26,0,0,0
E025,ASV28,0,0,0
E025,ASV3,1,27373,1
E025,ASV34,0,0,0
E025,ASV37,0,0,0
E025,ASV378,0,0,0
E025,ASV4,0,0,0
E025,ASV41,0,0,0
E025,ASV433,0,0,0
E025,ASV47,0,0,0
E025,ASV5,0,0,0
E025,ASV52,0,0,0
E025,ASV542,0,0,0
E025,ASV57,0,0,0
E025,ASV592,0,0,0
E025,ASV6,0,0,0
E025,ASV64,0,0,0
E025,ASV7,0,0,0
E025,ASV8,0,0,0
E025,ASV9,0,0,0
E026,ASV1,0.5729936431039359,46601,1
E026,ASV11,0,0,0
E026,ASV12,0,0,0
E026,ASV13,0,0,0
E026,ASV14,0,0,0
E026,ASV15,0,0,0
E026,ASV16,0,0,0
E026,ASV17,0,0,0
E026,ASV18,0,0,0
